transaction_id,user_id,provider,transaction_type,amount,currency,status,failure_reason,channel,country,device_id,ip_address,created_at
TRX009707,U1511,Card,deposit,7924.92,KES,success,,web,KE,DEV73401,192.168.34.59,21/01/2025 06:46:00
TRX009708,U4257,AirtelMoney,deposit,13361.91,KES,success,,android,UG,DEV68624,192.168.112.18,26/01/2025 23:14:00
TRX009709,U2388,MPesa,deposit,13394.5,KES,success,,ios,KE,DEV24492,192.168.221.91,13/01/2025 02:51:00
TRX009710,U2957,AirtelMoney,withdrawal,10364.13,KES,success,,android,NG,DEV63456,192.168.197.233,08/02/2025 11:14:00
TRX009711,U3810,AirtelMoney,deposit,5336.95,USD,success,,android,UG,DEV13034,192.168.28.166,13/01/2025 21:19:00
TRX009712,U4950,AirtelMoney,deposit,14838.4,KES,success,,web,KE,DEV48339,192.168.82.156,31/01/2025 16:41:00
TRX009713,U4222,MPesa,deposit,13866.23,EUR,failed,fraud_suspected,android,NG,DEV39577,192.168.252.231,18/01/2025 14:14:00
TRX009714,U2612,PayPal,withdrawal,12391.44,USD,success,,web,KE,DEV63110,192.168.177.91,09/01/2025 21:05:00
TRX009715,U1425,Skrill,deposit,12773.16,KES,success,,android,KE,DEV45041,192.168.105.145,17/01/2025 05:44:00
TRX009716,U3836,AirtelMoney,deposit,305.47,KES,success,,android,KE,DEV85509,192.168.181.49,26/02/2025 07:15:00
TRX009717,U2444,MPesa,deposit,11785.63,KES,success,,android,KE,DEV53495,192.168.72.132,04/02/2025 08:51:00
TRX009718,U3998,MPesa,deposit,5152.32,KES,success,,android,KE,DEV58120,192.168.16.154,04/01/2025 17:50:00
TRX009719,U1600,MPesa,deposit,9161.45,KES,success,,android,UG,DEV16503,192.168.77.189,01/03/2025 03:59:00
TRX009720,U3578,Card,withdrawal,8738.08,EUR,success,,ios,UG,DEV96717,192.168.62.167,02/01/2025 09:44:00
TRX009721,U1747,MPesa,deposit,9043.49,KES,success,,web,TZ,DEV14826,192.168.220.107,13/02/2025 03:59:00
TRX009722,U3218,PayPal,withdrawal,14070.51,KES,success,,android,TZ,DEV61200,192.168.213.119,02/01/2025 16:45:00
TRX009723,U1463,MPesa,deposit,9619.23,KES,success,,android,UG,DEV26460,192.168.49.119,17/02/2025 02:16:00
TRX009724,U4524,PayPal,deposit,13516.27,EUR,success,,android,UG,DEV86566,192.168.156.151,13/02/2025 22:44:00
TRX009725,U1591,MPesa,deposit,4281.99,KES,success,,android,KE,DEV76723,192.168.21.91,04/01/2025 22:44:00
TRX009726,U4979,MPesa,deposit,13485.66,KES,success,,android,KE,DEV30202,192.168.220.215,19/02/2025 05:50:00
TRX009727,U3322,MPesa,deposit,14753.39,EUR,success,,ios,KE,DEV95700,192.168.80.37,03/02/2025 15:07:00
TRX009728,U2200,Card,withdrawal,14217.71,KES,success,,web,KE,DEV43971,192.168.238.219,16/02/2025 13:56:00
TRX009729,U1124,AirtelMoney,withdrawal,11609.82,USD,success,,ios,KE,DEV40300,192.168.78.150,25/02/2025 01:44:00
TRX009730,U4707,AirtelMoney,deposit,7317.39,EUR,failed,timeout,web,NG,DEV60539,192.168.250.69,21/02/2025 21:18:00
TRX009731,U3435,Card,withdrawal,8711.5,USD,success,,android,KE,DEV58843,192.168.122.7,19/01/2025 02:14:00
TRX009732,U2174,AirtelMoney,deposit,6121.9,EUR,failed,fraud_suspected,web,NG,DEV30256,192.168.186.96,14/01/2025 08:22:00
TRX009733,U2198,PayPal,withdrawal,4296.47,KES,success,,web,UG,DEV95653,192.168.42.120,07/01/2025 01:43:00
TRX009734,U4895,MPesa,deposit,14960.29,USD,success,,android,NG,DEV67193,192.168.98.173,15/01/2025 15:47:00
TRX009735,U1991,Card,deposit,5248.25,EUR,failed,fraud_suspected,ios,KE,DEV59674,192.168.191.218,18/02/2025 13:55:00
TRX009736,U1484,MPesa,withdrawal,1206.69,KES,failed,insufficient_funds,ios,KE,DEV32353,192.168.242.76,14/01/2025 19:33:00
TRX009737,U3540,AirtelMoney,deposit,7844.05,KES,success,,web,KE,DEV91560,192.168.63.212,12/01/2025 08:06:00
TRX009738,U4423,AirtelMoney,deposit,1110.07,EUR,success,,web,UG,DEV49451,192.168.175.134,04/01/2025 18:06:00
TRX009739,U3666,Card,withdrawal,6644.87,KES,failed,provider_error,ios,KE,DEV69770,192.168.238.152,02/01/2025 22:26:00
TRX009740,U4691,AirtelMoney,deposit,7899.19,KES,success,,web,UG,DEV77973,192.168.160.118,19/02/2025 06:55:00
TRX009741,U3221,AirtelMoney,withdrawal,12468.77,KES,success,,android,KE,DEV93234,192.168.200.240,07/02/2025 04:53:00
TRX009742,U3163,MPesa,withdrawal,2582.11,KES,success,,android,KE,DEV13925,192.168.48.11,07/01/2025 21:10:00
TRX009743,U1237,MPesa,deposit,6364.64,EUR,success,,android,TZ,DEV56420,192.168.18.188,06/02/2025 11:23:00
TRX009744,U2220,PayPal,deposit,7372.97,KES,success,,android,NG,DEV62823,192.168.199.162,21/02/2025 23:29:00
TRX009745,U3915,MPesa,deposit,10660.88,KES,success,,web,UG,DEV42736,192.168.206.238,26/02/2025 06:09:00
TRX009746,U4155,MPesa,deposit,13811.52,USD,failed,provider_error,android,KE,DEV25854,192.168.20.14,24/01/2025 19:57:00
TRX009747,U2889,MPesa,deposit,3766.71,KES,success,,android,KE,DEV73934,192.168.176.61,10/01/2025 17:40:00
TRX009748,U3140,Skrill,deposit,8030.06,KES,success,,android,KE,DEV67945,192.168.206.175,25/02/2025 10:37:00
TRX009749,U3396,MPesa,withdrawal,4085.84,USD,success,,web,KE,DEV88564,192.168.38.124,01/03/2025 11:49:00
TRX009750,U2472,Card,withdrawal,14023.6,KES,success,,web,TZ,DEV29028,192.168.233.11,25/01/2025 04:28:00
TRX009751,U4765,PayPal,deposit,4238.13,KES,success,,web,TZ,DEV26966,192.168.18.232,09/02/2025 04:44:00
TRX009752,U1192,AirtelMoney,withdrawal,2157.23,EUR,success,,android,KE,DEV43018,192.168.193.245,22/02/2025 18:06:00
TRX009753,U3622,Card,withdrawal,14775.13,KES,failed,timeout,web,KE,DEV70771,192.168.205.47,26/02/2025 04:18:00
TRX009754,U4889,Card,deposit,6024.66,KES,success,,android,UG,DEV72026,192.168.33.40,02/01/2025 00:08:00
TRX009755,U3147,MPesa,deposit,3020.3,EUR,success,,web,TZ,DEV87848,192.168.211.142,10/01/2025 13:00:00
TRX009756,U4275,AirtelMoney,deposit,8983.2,KES,success,,android,KE,DEV24939,192.168.155.1,03/01/2025 09:00:00
TRX009757,U4208,MPesa,withdrawal,3356.7,KES,failed,fraud_suspected,web,TZ,DEV82411,192.168.228.174,06/02/2025 16:18:00
TRX009758,U1926,Skrill,deposit,10611.42,KES,success,,web,NG,DEV35898,192.168.22.254,13/02/2025 19:20:00
TRX009759,U4112,MPesa,withdrawal,10460.18,KES,success,,ios,NG,DEV61735,192.168.83.143,16/02/2025 09:02:00
TRX009760,U1971,Card,deposit,11100.73,KES,success,,web,KE,DEV24337,192.168.136.145,22/01/2025 19:34:00
TRX009761,U2104,PayPal,deposit,10001.38,EUR,success,,ios,NG,DEV20413,192.168.63.229,09/01/2025 01:39:00
TRX009762,U1008,MPesa,deposit,3356.66,KES,success,,web,KE,DEV75478,192.168.197.225,15/01/2025 13:27:00
TRX009763,U4550,AirtelMoney,deposit,10623.94,KES,success,,web,KE,DEV97442,192.168.99.149,13/02/2025 13:54:00
TRX009764,U1402,PayPal,deposit,1755,KES,success,,android,KE,DEV80301,192.168.66.97,04/01/2025 13:11:00
TRX009765,U3034,MPesa,deposit,14480.79,EUR,success,,android,UG,DEV97776,192.168.38.142,22/02/2025 12:36:00
TRX009766,U1611,MPesa,deposit,9660.27,EUR,success,,web,KE,DEV48877,192.168.161.204,17/01/2025 06:22:00
TRX009767,U3400,Card,withdrawal,8222.69,KES,success,,android,KE,DEV50382,192.168.180.110,19/01/2025 03:02:00
TRX009768,U4024,MPesa,deposit,6076.02,KES,failed,insufficient_funds,android,NG,DEV30392,192.168.165.76,07/01/2025 07:12:00
TRX009769,U1134,AirtelMoney,deposit,14615.94,KES,failed,provider_error,web,KE,DEV30802,192.168.164.214,21/01/2025 13:43:00
TRX009770,U4405,MPesa,deposit,5170.71,KES,success,,android,TZ,DEV48169,192.168.252.196,14/01/2025 12:26:00
TRX009771,U4249,AirtelMoney,deposit,14600.09,USD,success,,web,KE,DEV69370,192.168.46.50,01/03/2025 03:20:00
TRX009772,U3758,MPesa,deposit,10121.3,KES,success,,android,NG,DEV89529,192.168.152.203,17/01/2025 11:02:00
TRX009773,U3774,Card,withdrawal,184.3,KES,success,,ios,NG,DEV45272,192.168.12.208,02/01/2025 03:37:00
TRX009774,U2267,MPesa,deposit,5701.84,KES,success,,android,KE,DEV81246,192.168.223.30,06/02/2025 06:19:00
TRX009775,U4084,Skrill,deposit,8243.6,KES,success,,ios,KE,DEV22169,192.168.25.114,10/02/2025 22:41:00
TRX009776,U4468,Card,deposit,9565.54,KES,success,,web,NG,DEV60153,192.168.46.158,28/02/2025 00:20:00
TRX009777,U4048,AirtelMoney,deposit,10096.27,KES,success,,android,UG,DEV95213,192.168.104.167,17/01/2025 07:00:00
TRX009778,U4554,Skrill,withdrawal,1001.73,KES,success,,web,UG,DEV42008,192.168.102.2,12/01/2025 07:30:00
TRX009779,U4117,MPesa,withdrawal,10617.24,KES,success,,ios,KE,DEV44626,192.168.14.144,11/02/2025 00:04:00
TRX009780,U1923,AirtelMoney,deposit,6698.55,KES,failed,insufficient_funds,web,NG,DEV38516,192.168.57.116,21/01/2025 03:38:00
TRX009781,U3062,MPesa,deposit,518.87,USD,success,,web,TZ,DEV68513,192.168.152.46,17/01/2025 09:10:00
TRX009782,U1612,Card,deposit,3854.93,EUR,success,,android,KE,DEV74479,192.168.247.44,09/01/2025 19:03:00
TRX009783,U2763,MPesa,withdrawal,12338.46,EUR,failed,insufficient_funds,android,KE,DEV48712,192.168.174.24,07/01/2025 11:52:00
TRX009784,U3443,Skrill,withdrawal,1810.98,KES,failed,timeout,web,KE,DEV62688,192.168.11.102,19/02/2025 03:00:00
TRX009785,U4942,MPesa,deposit,1239.06,KES,success,,web,TZ,DEV11331,192.168.200.201,22/02/2025 10:48:00
TRX009786,U1321,Card,deposit,10589.74,USD,success,,android,NG,DEV29135,192.168.159.128,14/01/2025 00:02:00
TRX009787,U4064,MPesa,withdrawal,1567.94,KES,success,,web,TZ,DEV12857,192.168.77.18,11/01/2025 17:23:00
TRX009788,U2934,Card,deposit,5976.47,KES,success,,web,KE,DEV52708,192.168.237.243,19/01/2025 06:59:00
TRX009789,U3291,Skrill,deposit,8783.58,USD,success,,web,KE,DEV63049,192.168.60.220,07/02/2025 11:16:00
TRX009790,U3659,AirtelMoney,deposit,3598.32,EUR,success,,android,KE,DEV18812,192.168.76.235,26/02/2025 05:03:00
TRX009791,U3685,Skrill,deposit,12099.95,KES,success,,android,KE,DEV22490,192.168.181.135,24/02/2025 22:12:00
TRX009792,U3430,AirtelMoney,deposit,7054,KES,success,,android,KE,DEV93933,192.168.191.154,24/02/2025 23:11:00
TRX009793,U2277,Card,deposit,8924,KES,failed,provider_error,android,TZ,DEV63016,192.168.186.9,06/01/2025 13:26:00
TRX009794,U1976,AirtelMoney,withdrawal,1997.96,KES,success,,web,KE,DEV63871,192.168.123.148,16/01/2025 19:36:00
TRX009795,U4875,MPesa,deposit,3289.56,EUR,success,,ios,NG,DEV98209,192.168.133.114,15/01/2025 23:54:00
TRX009796,U2122,Card,deposit,73.44,EUR,success,,android,TZ,DEV28448,192.168.71.10,28/01/2025 20:08:00
TRX009797,U3866,AirtelMoney,deposit,147.21,USD,success,,android,KE,DEV16292,192.168.25.216,27/02/2025 15:27:00
TRX009798,U1449,Card,deposit,10510.86,USD,success,,ios,KE,DEV50140,192.168.137.61,25/02/2025 00:21:00
TRX009799,U4326,MPesa,deposit,11371.65,KES,success,,web,TZ,DEV44176,192.168.207.34,27/01/2025 15:30:00
TRX009800,U4474,MPesa,deposit,13366.95,KES,success,,ios,NG,DEV43895,192.168.52.34,25/01/2025 01:18:00
TRX009801,U2126,MPesa,deposit,12113.68,USD,success,,ios,NG,DEV50626,192.168.145.4,23/01/2025 10:01:00
TRX009802,U4957,AirtelMoney,deposit,13752.06,KES,success,,android,KE,DEV76032,192.168.195.125,25/01/2025 21:15:00
TRX009803,U3760,Card,deposit,6534.73,KES,success,,web,NG,DEV12649,192.168.21.170,15/02/2025 21:51:00
TRX009804,U1550,MPesa,deposit,8904.05,KES,success,,ios,KE,DEV71153,192.168.150.104,21/01/2025 21:00:00
TRX009805,U1778,MPesa,deposit,8103.11,EUR,success,,android,KE,DEV10977,192.168.251.37,04/01/2025 22:50:00
TRX009806,U4836,Card,deposit,689.69,KES,success,,android,UG,DEV33509,192.168.224.43,04/01/2025 20:44:00
TRX009807,U4066,AirtelMoney,deposit,9763.66,KES,failed,timeout,ios,KE,DEV78751,192.168.214.162,01/01/2025 06:12:00
TRX009808,U1995,PayPal,withdrawal,6273.93,KES,success,,web,UG,DEV59657,192.168.98.220,06/02/2025 15:34:00
TRX009809,U4916,Skrill,withdrawal,14236.61,KES,success,,web,KE,DEV36339,192.168.108.96,03/01/2025 19:34:00
TRX009810,U3130,Skrill,withdrawal,347.16,EUR,success,,android,KE,DEV40389,192.168.142.156,30/01/2025 23:06:00
TRX009811,U1548,MPesa,deposit,9130.84,USD,success,,android,NG,DEV85085,192.168.34.235,17/01/2025 13:13:00
TRX009812,U3208,AirtelMoney,withdrawal,10540.84,KES,failed,fraud_suspected,ios,KE,DEV47764,192.168.212.243,28/01/2025 03:56:00
TRX009813,U3707,MPesa,deposit,14830.75,KES,failed,fraud_suspected,web,KE,DEV40500,192.168.247.118,11/01/2025 18:30:00
TRX009814,U4649,PayPal,withdrawal,14160.87,EUR,success,,web,KE,DEV84301,192.168.231.17,20/01/2025 11:38:00
TRX009815,U3871,Card,withdrawal,7987.78,KES,success,,web,NG,DEV71222,192.168.111.193,04/01/2025 01:53:00
TRX009816,U4634,Card,deposit,9551.2,KES,success,,android,KE,DEV96098,192.168.168.126,20/02/2025 17:26:00
TRX009817,U1461,AirtelMoney,deposit,8792.73,KES,success,,web,UG,DEV45818,192.168.22.128,08/01/2025 19:29:00
TRX009818,U2770,Skrill,deposit,14136.5,KES,success,,android,NG,DEV68233,192.168.165.125,24/02/2025 02:19:00
TRX009819,U3453,AirtelMoney,deposit,13478.11,USD,success,,android,KE,DEV32941,192.168.40.40,06/02/2025 08:58:00
TRX009820,U2372,MPesa,deposit,956.13,KES,success,,web,UG,DEV88328,192.168.167.182,04/02/2025 09:30:00
TRX009821,U2368,MPesa,deposit,12619.01,KES,success,,web,KE,DEV68687,192.168.242.6,18/01/2025 17:21:00
TRX009822,U3961,Card,deposit,132.3,USD,success,,web,TZ,DEV19941,192.168.161.14,19/01/2025 15:39:00
TRX009823,U2041,MPesa,withdrawal,13060.19,USD,success,,android,KE,DEV48669,192.168.142.151,26/02/2025 14:48:00
TRX009824,U4784,AirtelMoney,deposit,12682.55,EUR,success,,ios,TZ,DEV48581,192.168.119.56,03/01/2025 04:05:00
TRX009825,U4594,MPesa,withdrawal,9461.02,KES,success,,android,KE,DEV72713,192.168.232.243,17/01/2025 09:27:00
TRX009826,U4038,PayPal,withdrawal,13676.07,EUR,success,,web,KE,DEV26014,192.168.232.124,11/02/2025 05:38:00
TRX009827,U4808,AirtelMoney,withdrawal,14408.86,KES,success,,web,NG,DEV65113,192.168.138.205,12/01/2025 13:30:00
TRX009828,U1786,MPesa,deposit,5329.24,EUR,success,,web,KE,DEV19362,192.168.124.198,26/02/2025 09:47:00
TRX009829,U4143,AirtelMoney,deposit,3397.71,KES,failed,insufficient_funds,android,KE,DEV73914,192.168.146.247,14/02/2025 15:14:00
TRX009830,U1758,MPesa,deposit,13036.09,KES,success,,android,KE,DEV58288,192.168.19.14,28/02/2025 17:24:00
TRX009831,U2956,MPesa,withdrawal,1915.15,USD,success,,web,UG,DEV33486,192.168.241.4,03/02/2025 07:04:00
TRX009832,U4293,AirtelMoney,withdrawal,7455.71,KES,success,,ios,KE,DEV25134,192.168.6.199,27/02/2025 05:01:00
TRX009833,U3090,MPesa,withdrawal,9843.31,USD,failed,timeout,ios,KE,DEV47497,192.168.8.103,25/01/2025 15:38:00
TRX009834,U2869,Card,deposit,14871.63,USD,failed,provider_error,android,KE,DEV68580,192.168.97.225,25/02/2025 07:28:00
TRX009835,U1984,MPesa,deposit,7389.58,KES,success,,android,KE,DEV64241,192.168.116.206,12/01/2025 15:54:00
TRX009836,U3364,MPesa,deposit,4592.29,USD,success,,web,KE,DEV66905,192.168.224.222,25/01/2025 12:42:00
TRX009837,U3243,MPesa,deposit,8383.55,KES,success,,web,KE,DEV93607,192.168.223.191,30/01/2025 08:44:00
TRX009838,U1238,MPesa,deposit,7960.66,KES,failed,provider_error,ios,KE,DEV89832,192.168.88.17,27/01/2025 18:44:00
TRX009839,U2437,AirtelMoney,deposit,13711.97,EUR,success,,ios,NG,DEV46019,192.168.82.175,19/02/2025 12:08:00
TRX009840,U4733,AirtelMoney,deposit,14632.99,KES,success,,android,NG,DEV56222,192.168.84.4,06/02/2025 22:23:00
TRX009841,U2806,PayPal,deposit,12019.18,KES,success,,android,UG,DEV95771,192.168.137.45,25/01/2025 08:08:00
TRX009842,U4431,Card,withdrawal,12264.18,KES,success,,ios,UG,DEV10175,192.168.170.106,20/01/2025 23:09:00
TRX009843,U1410,MPesa,withdrawal,7782.66,EUR,success,,ios,UG,DEV20245,192.168.168.125,29/01/2025 20:06:00
TRX009844,U1729,AirtelMoney,deposit,3259.88,USD,success,,android,NG,DEV60635,192.168.234.174,11/02/2025 09:05:00
TRX009845,U1696,Card,deposit,11792.01,KES,success,,web,KE,DEV44435,192.168.35.30,02/01/2025 04:17:00
TRX009846,U2230,MPesa,deposit,12520.78,EUR,success,,web,KE,DEV54870,192.168.104.150,04/01/2025 17:31:00
TRX009847,U3699,MPesa,deposit,12540.52,EUR,failed,fraud_suspected,android,UG,DEV70658,192.168.162.63,28/01/2025 00:36:00
TRX009848,U4556,MPesa,deposit,5192.17,KES,success,,web,KE,DEV67113,192.168.226.99,11/02/2025 17:55:00
TRX009849,U3531,AirtelMoney,withdrawal,11368.13,USD,success,,web,UG,DEV26836,192.168.169.36,23/02/2025 09:21:00
TRX009850,U1828,Card,withdrawal,13056.76,USD,success,,ios,KE,DEV74462,192.168.180.233,05/01/2025 05:35:00
TRX009851,U4650,AirtelMoney,withdrawal,13246.48,EUR,success,,web,TZ,DEV72719,192.168.35.139,14/01/2025 20:39:00
TRX009852,U3286,MPesa,deposit,13833.21,USD,success,,web,NG,DEV60624,192.168.220.17,06/01/2025 03:53:00
TRX009853,U3683,AirtelMoney,deposit,781.39,USD,success,,android,UG,DEV78401,192.168.128.164,02/02/2025 06:36:00
TRX009854,U1705,Card,deposit,226.23,KES,success,,ios,UG,DEV33615,192.168.184.182,19/01/2025 05:19:00
TRX009855,U2791,Skrill,withdrawal,8367.89,KES,success,,web,UG,DEV77014,192.168.126.237,11/01/2025 21:15:00
TRX009856,U4174,MPesa,deposit,1889.91,KES,success,,web,KE,DEV29496,192.168.105.123,17/01/2025 02:23:00
TRX009857,U1730,PayPal,withdrawal,9134.78,KES,failed,provider_error,android,KE,DEV16459,192.168.217.219,30/01/2025 07:03:00
TRX009858,U3632,MPesa,withdrawal,8161.77,KES,failed,provider_error,android,KE,DEV42984,192.168.164.213,22/02/2025 16:50:00
TRX009859,U2712,MPesa,deposit,4130.95,KES,success,,ios,UG,DEV64540,192.168.10.176,04/01/2025 03:46:00
TRX009860,U2066,MPesa,deposit,6024.5,KES,success,,android,KE,DEV81085,192.168.52.142,08/02/2025 09:59:00
TRX009861,U4909,PayPal,deposit,303.93,KES,success,,ios,KE,DEV80357,192.168.128.237,09/01/2025 17:27:00
TRX009862,U2221,MPesa,deposit,8488.62,KES,success,,web,TZ,DEV95927,192.168.194.112,25/01/2025 07:57:00
TRX009863,U2233,PayPal,deposit,13836.2,KES,success,,ios,UG,DEV15871,192.168.200.147,21/01/2025 22:10:00
TRX009864,U1136,AirtelMoney,deposit,6368.96,KES,success,,web,UG,DEV96942,192.168.147.186,07/01/2025 04:54:00
TRX009865,U3233,MPesa,deposit,3264.78,USD,success,,web,UG,DEV55108,192.168.92.188,18/02/2025 13:59:00
TRX009866,U2442,MPesa,withdrawal,2499.58,USD,success,,ios,KE,DEV75748,192.168.142.73,17/02/2025 12:58:00
TRX009867,U1895,MPesa,deposit,14695.37,KES,success,,web,UG,DEV97013,192.168.39.101,07/02/2025 09:36:00
TRX009868,U2618,AirtelMoney,deposit,10529.11,USD,success,,android,KE,DEV52430,192.168.140.101,08/01/2025 13:26:00
TRX009869,U1402,AirtelMoney,withdrawal,10391.65,USD,success,,android,NG,DEV82436,192.168.35.113,23/02/2025 01:11:00
TRX009870,U2165,Card,withdrawal,10456.02,KES,success,,ios,NG,DEV90368,192.168.86.44,19/01/2025 17:55:00
TRX009871,U4006,AirtelMoney,deposit,7954.8,KES,success,,web,UG,DEV42447,192.168.34.35,24/01/2025 07:07:00
TRX009872,U2273,Card,deposit,5307.71,KES,success,,web,UG,DEV41623,192.168.235.96,30/01/2025 13:14:00
TRX009873,U2914,MPesa,deposit,13124.9,KES,success,,android,KE,DEV41155,192.168.127.23,08/02/2025 20:28:00
TRX009874,U2809,Card,deposit,14463.79,KES,success,,android,KE,DEV48916,192.168.226.117,21/02/2025 19:48:00
TRX009875,U3074,AirtelMoney,deposit,7482.17,EUR,success,,web,UG,DEV23563,192.168.228.181,23/02/2025 07:32:00
TRX009876,U3206,MPesa,deposit,12223.02,KES,success,,android,KE,DEV84551,192.168.241.83,03/02/2025 12:27:00
TRX009877,U3108,Skrill,deposit,11098.93,USD,failed,fraud_suspected,android,KE,DEV40458,192.168.190.64,26/01/2025 05:34:00
TRX009878,U2796,MPesa,deposit,12400.44,KES,success,,ios,TZ,DEV65128,192.168.176.113,16/02/2025 16:00:00
TRX009879,U1076,MPesa,deposit,5693.14,USD,success,,ios,NG,DEV51333,192.168.72.63,31/01/2025 06:22:00
TRX009880,U2817,MPesa,deposit,9179.55,KES,failed,fraud_suspected,android,KE,DEV62627,192.168.24.81,17/01/2025 10:50:00
TRX009881,U2014,Skrill,deposit,9385.22,KES,success,,android,TZ,DEV29015,192.168.159.165,09/01/2025 04:36:00
TRX009882,U1122,PayPal,withdrawal,11165.88,KES,success,,ios,TZ,DEV28018,192.168.74.239,12/02/2025 12:53:00
TRX009883,U2644,MPesa,deposit,12517.7,KES,success,,android,KE,DEV38077,192.168.214.163,11/01/2025 09:50:00
TRX009884,U2247,AirtelMoney,deposit,12237.06,USD,failed,timeout,android,UG,DEV78465,192.168.196.59,03/01/2025 17:04:00
TRX009885,U3445,PayPal,deposit,783.95,KES,failed,provider_error,android,KE,DEV85890,192.168.38.155,19/02/2025 12:44:00
TRX009886,U2698,Card,withdrawal,12064.26,USD,success,,web,NG,DEV51829,192.168.255.226,07/01/2025 17:56:00
TRX009887,U1242,MPesa,deposit,13075.91,KES,success,,web,UG,DEV33359,192.168.165.150,26/02/2025 19:15:00
TRX009888,U2629,AirtelMoney,deposit,5403.65,KES,success,,android,KE,DEV13185,192.168.123.228,15/02/2025 20:29:00
TRX009889,U2070,AirtelMoney,withdrawal,8407.87,EUR,success,,web,TZ,DEV81760,192.168.178.225,21/02/2025 06:54:00
TRX009890,U4824,MPesa,deposit,14830.59,USD,success,,web,KE,DEV12331,192.168.149.134,18/01/2025 23:35:00
TRX009891,U4926,Card,deposit,6955.28,USD,success,,web,KE,DEV49841,192.168.175.190,21/01/2025 15:38:00
TRX009892,U4840,AirtelMoney,deposit,9887.74,USD,success,,web,KE,DEV68486,192.168.156.114,15/01/2025 12:50:00
TRX009893,U2091,Card,deposit,10170.15,KES,failed,provider_error,web,KE,DEV54408,192.168.159.80,18/01/2025 23:07:00
TRX009894,U2068,MPesa,deposit,13665.99,KES,success,,ios,UG,DEV46153,192.168.196.75,03/01/2025 22:27:00
TRX009895,U4337,Card,deposit,1459.48,KES,failed,provider_error,web,UG,DEV26806,192.168.85.101,02/02/2025 01:55:00
TRX009896,U2344,MPesa,deposit,872.61,KES,success,,ios,TZ,DEV39388,192.168.207.176,26/01/2025 12:23:00
TRX009897,U4622,MPesa,withdrawal,6184.71,EUR,success,,web,NG,DEV21173,192.168.226.19,19/01/2025 06:09:00
TRX009898,U3579,AirtelMoney,deposit,768.03,KES,success,,web,KE,DEV95773,192.168.157.44,20/01/2025 12:44:00
TRX009899,U4669,PayPal,deposit,13322.49,KES,success,,web,KE,DEV73695,192.168.145.5,06/02/2025 18:49:00
TRX009900,U3859,MPesa,deposit,5574.71,KES,success,,web,TZ,DEV63227,192.168.9.188,06/01/2025 19:52:00
TRX009901,U1946,MPesa,withdrawal,758.84,KES,success,,web,UG,DEV94696,192.168.7.183,17/02/2025 02:31:00
TRX009902,U4833,AirtelMoney,withdrawal,14413.85,USD,success,,ios,KE,DEV22742,192.168.171.73,11/02/2025 08:29:00
TRX009903,U2342,Skrill,deposit,5707.31,EUR,success,,android,KE,DEV64911,192.168.209.206,02/02/2025 10:45:00
TRX009904,U3299,MPesa,deposit,10386.19,KES,success,,android,UG,DEV59488,192.168.120.235,10/02/2025 17:12:00
TRX009905,U2428,MPesa,withdrawal,8226.37,KES,success,,web,NG,DEV93731,192.168.232.245,26/02/2025 05:09:00
TRX009906,U1837,Skrill,withdrawal,6640.28,EUR,failed,timeout,web,KE,DEV88000,192.168.98.224,07/01/2025 12:06:00
TRX009907,U1582,MPesa,deposit,11437.31,USD,success,,web,UG,DEV93768,192.168.101.147,17/02/2025 02:24:00
TRX009908,U1937,MPesa,deposit,481.6,KES,success,,ios,TZ,DEV46315,192.168.162.152,04/01/2025 17:31:00
TRX009909,U4809,PayPal,deposit,2285.12,KES,success,,android,KE,DEV83338,192.168.187.24,08/02/2025 18:13:00
TRX009910,U2372,Card,withdrawal,11372.71,KES,success,,web,KE,DEV47500,192.168.140.135,04/01/2025 03:42:00
TRX009911,U2140,MPesa,withdrawal,672.18,KES,success,,web,NG,DEV76003,192.168.37.45,13/02/2025 02:55:00
TRX009912,U2917,MPesa,deposit,4255.09,KES,success,,web,KE,DEV69964,192.168.214.218,09/02/2025 20:09:00
TRX009913,U2573,PayPal,deposit,12893.41,KES,success,,android,KE,DEV59789,192.168.161.147,08/02/2025 02:18:00
TRX009914,U2402,Card,withdrawal,6859.04,USD,success,,web,NG,DEV15400,192.168.218.80,12/01/2025 16:46:00
TRX009915,U4339,MPesa,deposit,7392.88,USD,success,,android,KE,DEV63388,192.168.53.229,02/02/2025 07:53:00
TRX009916,U2747,Skrill,deposit,5291.83,KES,success,,web,KE,DEV97188,192.168.104.188,20/01/2025 12:12:00
TRX009917,U3069,Card,withdrawal,11330.53,KES,success,,android,NG,DEV18861,192.168.183.63,20/01/2025 20:17:00
TRX009918,U3031,AirtelMoney,deposit,12549.13,KES,success,,ios,UG,DEV89690,192.168.90.192,09/01/2025 08:51:00
TRX009919,U3653,Card,deposit,6904.64,KES,success,,ios,TZ,DEV23514,192.168.210.185,11/01/2025 04:39:00
TRX009920,U4399,PayPal,withdrawal,13368.96,KES,success,,ios,KE,DEV68378,192.168.187.4,17/02/2025 21:12:00
TRX009921,U1117,MPesa,deposit,10261.41,EUR,success,,web,NG,DEV74176,192.168.89.133,15/02/2025 01:58:00
TRX009922,U2615,Skrill,deposit,14368.9,KES,success,,ios,KE,DEV98850,192.168.132.196,27/02/2025 02:42:00
TRX009923,U2132,MPesa,deposit,10138.75,EUR,success,,ios,UG,DEV28663,192.168.30.240,13/02/2025 00:58:00
